Term_ID,Coefficient,Domain
1245,0.0,Undefined
1246,0.0,Undefined
1247,0.0,Undefined
1248,0.0,Undefined
1249,0.0,Undefined
1250,0.0,Undefined
1251,0.0,Undefined
1252,0.0,Undefined
1253,0.0,Undefined
1254,0.0,Undefined
1255,0.0,Undefined
1256,0.0,Undefined
1257,0.0,Undefined
1258,0.0,Undefined
1259,0.0,Undefined
1260,0.0,Undefined
1261,0.0,Undefined
1262,0.0,Undefined
1263,0.0,Undefined
1264,0.0,Undefined
1265,0.0,Undefined
1266,0.0,Undefined
1267,0.0,Undefined
1268,0.0,Undefined
1269,0.0,Undefined
1270,0.0,Undefined
1271,0.0,Undefined
1272,0.0,Undefined
1273,0.0,Undefined
1274,0.0,Undefined
1275,0.0,Undefined
1276,0.0,Undefined
1277,0.0,Undefined
1278,0.0,Undefined
1279,0.0,Undefined
1280,0.0,Undefined
1281,0.0,Undefined
1282,0.0,Undefined
1283,0.0,Undefined
1284,0.0,Undefined
1285,0.0,Undefined
1286,0.0,Undefined
1287,0.0,Undefined
1288,0.0,Undefined
1289,0.0,Undefined
1290,0.0,Undefined
1291,0.0,Undefined
1292,0.0,Undefined
1293,0.0,Undefined
1294,0.0,Undefined
1295,0.0,Undefined
1296,0.0,Undefined
1297,0.0,Undefined
1298,0.0,Undefined
1299,0.0,Undefined
1300,0.0,Undefined
1301,0.0,Undefined
1302,0.0,Undefined
1303,0.0,Undefined
1304,0.0,Undefined
1305,0.0,Undefined
1306,0.0,Undefined
1307,0.0,Undefined
1308,0.0,Undefined
1309,0.0,Undefined
1310,0.0,Undefined
1311,0.0,Undefined
1312,0.0,Undefined
1313,0.0,Undefined
1314,0.0,Undefined
1315,0.0,Undefined
1316,0.0,Undefined
1317,0.0,Undefined
1318,0.0,Undefined
1319,0.0,Undefined
1320,0.0,Undefined
1321,0.0,Undefined
1322,0.0,Undefined
1323,0.0,Undefined
1324,0.0,Undefined
1325,0.0,Undefined
1326,0.0,Undefined
1327,0.0,Undefined
1328,0.0,Undefined
1329,0.0,Undefined
1330,0.0,Undefined
1331,0.0,Undefined
1332,0.0,Undefined
1333,0.0,Undefined
1334,0.0,Undefined
1335,0.0,Undefined
1336,0.0,Undefined
1337,0.0,Undefined
1338,0.0,Undefined
1339,0.0,Undefined
1340,0.0,Undefined
1341,0.0,Undefined
1342,0.0,Undefined
1343,0.0,Undefined
1344,0.0,Undefined
1345,0.0,Undefined
1346,0.0,Undefined
1347,0.0,Undefined
1348,0.0,Undefined
1349,0.0,Undefined
1350,0.0,Undefined
1351,0.0,Undefined
1352,0.0,Undefined
1353,0.0,Undefined
1354,0.0,Undefined
1355,0.0,Undefined
1356,0.0,Undefined
1357,0.0,Undefined
1358,0.0,Undefined
1359,0.0,Undefined
1360,0.0,Undefined
1361,0.0,Undefined
1362,0.0,Undefined
1363,0.0,Undefined
1364,0.0,Undefined
1365,0.0,Undefined
1366,0.0,Undefined
1367,0.0,Undefined
1368,0.0,Undefined
1369,0.0,Undefined
1370,0.0,Undefined
1371,0.0,Undefined
1372,0.0,Undefined
1373,0.0,Undefined
1374,0.0,Undefined
1375,0.0,Undefined
1376,0.0,Undefined
1377,0.0,Undefined
1378,0.0,Undefined
1379,0.0,Undefined
1380,0.0,Undefined
1381,0.0,Undefined
1382,0.0,Undefined
1383,0.0,Undefined
1384,0.0,Undefined
1385,0.0,Undefined
1386,0.0,Undefined
1387,0.0,Undefined
1388,0.0,Undefined
1389,0.0,Undefined
1390,0.0,Undefined
1391,0.0,Undefined
1392,0.0,Undefined
1393,0.0,Undefined
1394,0.0,Undefined
1395,0.0,Undefined
1396,0.0,Undefined
1397,0.0,Undefined
1398,0.0,Undefined
1399,0.0,Undefined
1400,0.0,Undefined
1401,0.0,Undefined
1402,0.0,Undefined
1403,0.0,Undefined
1404,0.0,Undefined
1405,0.0,Undefined
1406,0.0,Undefined
1407,0.0,Undefined
1408,0.0,Undefined
1409,0.0,Undefined
1410,0.0,Undefined
1411,0.0,Undefined
1412,0.0,Undefined
1413,0.0,Undefined
1414,0.0,Undefined
1415,0.0,Undefined
1416,0.0,Undefined
1417,0.0,Undefined
1418,0.0,Undefined
1419,0.0,Undefined
1420,0.0,Undefined
1421,0.0,Undefined
1422,0.0,Undefined
1423,0.0,Undefined
1424,0.0,Undefined
1425,0.0,Undefined
1426,0.0,Undefined
1427,0.0,Undefined
1428,0.0,Undefined
1429,0.0,Undefined
1430,0.0,Undefined
1431,0.0,Undefined
1432,0.0,Undefined
1433,0.0,Undefined
1434,0.0,Undefined
1435,0.0,Undefined
1436,0.0,Undefined
1437,0.0,Undefined
1438,0.0,Undefined
1439,0.0,Undefined
1440,0.0,Undefined
1441,0.0,Undefined
1442,0.0,Undefined
1443,0.0,Undefined
1444,0.0,Undefined
1445,0.0,Undefined
1446,0.0,Undefined
1447,0.0,Undefined
1448,0.0,Undefined
1449,0.0,Undefined
1450,0.0,Undefined
1451,0.0,Undefined
1452,0.0,Undefined
1453,0.0,Undefined
1454,0.0,Undefined
1455,0.0,Undefined
1456,0.0,Undefined
1457,0.0,Undefined
1458,0.0,Undefined
1459,0.0,Undefined
1460,0.0,Undefined
1461,0.0,Undefined
1462,0.0,Undefined
1463,0.0,Undefined
1464,0.0,Undefined
1465,0.0,Undefined
1466,0.0,Undefined
1467,0.0,Undefined
1468,0.0,Undefined
1469,0.0,Undefined
1470,0.0,Undefined
1471,0.0,Undefined
1472,0.0,Undefined
1473,0.0,Undefined
1474,0.0,Undefined
1475,0.0,Undefined
1476,0.0,Undefined
1477,0.0,Undefined
1478,0.0,Undefined
1479,0.0,Undefined
1480,0.0,Undefined
1481,0.0,Undefined
1482,0.0,Undefined
1483,0.0,Undefined
1484,0.0,Undefined
1485,0.0,Undefined
1486,0.0,Undefined
1487,0.0,Undefined
1488,0.0,Undefined
1489,0.0,Undefined
1490,0.0,Undefined
1491,0.0,Undefined
1492,0.0,Undefined
1493,0.0,Undefined
1494,0.0,Undefined
1495,0.0,Undefined
1496,0.0,Undefined
1497,0.0,Undefined
1498,0.0,Undefined
1499,0.0,Undefined
1500,0.0,Undefined
1501,0.0,Undefined
1502,0.0,Undefined
1503,0.0,Undefined
1504,0.0,Undefined
1505,0.0,Undefined
1506,0.0,Undefined
1507,0.0,Undefined
1508,0.0,Undefined
1509,0.0,Undefined
1510,0.0,Undefined
1511,0.0,Undefined
1512,0.0,Undefined
1513,0.0,Undefined
1514,0.0,Undefined
1515,0.0,Undefined
1516,0.0,Undefined
1517,0.0,Undefined
1518,0.0,Undefined
1519,0.0,Undefined
1520,0.0,Undefined
1521,0.0,Undefined
1522,0.0,Undefined
1523,0.0,Undefined
1524,0.0,Undefined
1525,0.0,Undefined
1526,0.0,Undefined
1527,0.0,Undefined
1528,0.0,Undefined
1529,0.0,Undefined
1530,0.0,Undefined
1531,0.0,Undefined
1532,0.0,Undefined
1533,0.0,Undefined
1534,0.0,Undefined
1535,0.0,Undefined
1536,0.0,Undefined
1537,0.0,Undefined
1538,0.0,Undefined
1539,0.0,Undefined
1540,0.0,Undefined
1541,0.0,Undefined
1542,0.0,Undefined
1543,0.0,Undefined
1544,0.0,Undefined
1545,0.0,Undefined
1546,0.0,Undefined
1547,0.0,Undefined
1548,0.0,Undefined
1549,0.0,Undefined
1550,0.0,Undefined
1551,0.0,Undefined
1552,0.0,Undefined
1553,0.0,Undefined
1554,0.0,Undefined
1555,0.0,Undefined
1556,0.0,Undefined
1557,0.0,Undefined
1558,0.0,Undefined
1559,0.0,Undefined
1560,0.0,Undefined
1561,0.0,Undefined
1562,0.0,Undefined
1563,0.0,Undefined
1564,0.0,Undefined
1565,0.0,Undefined
1566,0.0,Undefined
1567,0.0,Undefined
1568,0.0,Undefined
1569,0.0,Undefined
1570,0.0,Undefined
1571,0.0,Undefined
1572,0.0,Undefined
1573,0.0,Undefined
1574,0.0,Undefined
1575,0.0,Undefined
1576,0.0,Undefined
1577,0.0,Undefined
1578,0.0,Undefined
1579,0.0,Undefined
1580,0.0,Undefined
1581,0.0,Undefined
1582,0.0,Undefined
1583,0.0,Undefined
1584,0.0,Undefined
1585,0.0,Undefined
1586,0.0,Undefined
1587,0.0,Undefined
1588,0.0,Undefined
1589,0.0,Undefined
1590,0.0,Undefined
1591,0.0,Undefined
1592,0.0,Undefined
1593,0.0,Undefined
1594,0.0,Undefined
1595,0.0,Undefined
1596,0.0,Undefined
1597,0.0,Undefined
1598,0.0,Undefined
1599,0.0,Undefined
1600,0.0,Undefined
1601,0.0,Undefined
1602,0.0,Undefined
1603,0.0,Undefined
1604,0.0,Undefined
1605,0.0,Undefined
1606,0.0,Undefined
1607,0.0,Undefined
1608,0.0,Undefined
1609,0.0,Undefined
1610,0.0,Undefined
1611,0.0,Undefined
1612,0.0,Undefined
1613,0.0,Undefined
1614,0.0,Undefined
1615,0.0,Undefined
1616,0.0,Undefined
1617,0.0,Undefined
1618,0.0,Undefined
1619,0.0,Undefined
1620,0.0,Undefined
1621,0.0,Undefined
1622,0.0,Undefined
1623,0.0,Undefined
1624,0.0,Undefined
1625,0.0,Undefined
1626,0.0,Undefined
1627,0.0,Undefined
1628,0.0,Undefined
1629,0.0,Undefined
1630,0.0,Undefined
1631,0.0,Undefined
1632,0.0,Undefined
1633,0.0,Undefined
1634,0.0,Undefined
1635,0.0,Undefined
1636,0.0,Undefined
1637,0.0,Undefined
1638,0.0,Undefined
1639,0.0,Undefined
1640,0.0,Undefined
1641,0.0,Undefined
1642,0.0,Undefined
1643,0.0,Undefined
1644,0.0,Undefined
1645,0.0,Undefined
1646,0.0,Undefined
1647,0.0,Undefined
1648,0.0,Undefined
1649,0.0,Undefined
1650,0.0,Undefined
1651,0.0,Undefined
1652,0.0,Undefined
1653,0.0,Undefined
1654,0.0,Undefined
1655,0.0,Undefined
1656,0.0,Undefined
1657,0.0,Undefined
1658,0.0,Undefined
1659,0.0,Undefined
1660,0.0,Undefined
1661,0.0,Undefined
1662,0.0,Undefined
1663,0.0,Undefined
1664,0.0,Undefined
1665,0.0,Undefined
1666,0.0,Undefined
1667,0.0,Undefined
1668,0.0,Undefined
1669,0.0,Undefined
1670,0.0,Undefined
1671,0.0,Undefined
1672,0.0,Undefined
1673,0.0,Undefined
1674,0.0,Undefined
1675,0.0,Undefined
1676,0.0,Undefined
1677,0.0,Undefined
1678,0.0,Undefined
1679,0.0,Undefined
1680,0.0,Undefined
1681,0.0,Undefined
1682,0.0,Undefined
1683,0.0,Undefined
1684,0.0,Undefined
1685,0.0,Undefined
1686,0.0,Undefined
1687,0.0,Undefined
1688,0.0,Undefined
1689,0.0,Undefined
1690,0.0,Undefined
1691,0.0,Undefined
1692,0.0,Undefined
1693,0.0,Undefined
1694,0.0,Undefined
1695,0.0,Undefined
1696,0.0,Undefined
1697,0.0,Undefined
1698,0.0,Undefined
1699,0.0,Undefined
1700,0.0,Undefined
1701,0.0,Undefined
1702,0.0,Undefined
1703,0.0,Undefined
1704,0.0,Undefined
1705,0.0,Undefined
1706,0.0,Undefined
1707,0.0,Undefined
1708,0.0,Undefined
1709,0.0,Undefined
1710,0.0,Undefined
1711,0.0,Undefined
1712,0.0,Undefined
1713,0.0,Undefined
1714,0.0,Undefined
1715,0.0,Undefined
1716,0.0,Undefined
1717,0.0,Undefined
1718,0.0,Undefined
1719,0.0,Undefined
1720,0.0,Undefined
1721,0.0,Undefined
1722,0.0,Undefined
1723,0.0,Undefined
1724,0.0,Undefined
1725,0.0,Undefined
1726,0.0,Undefined
1727,0.0,Undefined
1728,0.0,Undefined
1729,0.0,Undefined
1730,0.0,Undefined
1731,0.0,Undefined
1732,0.0,Undefined
1733,0.0,Undefined
1734,0.0,Undefined
1735,0.0,Undefined
1736,0.0,Undefined
1737,0.0,Undefined
1738,0.0,Undefined
1739,0.0,Undefined
1740,0.0,Undefined
1741,0.0,Undefined
1742,0.0,Undefined
1743,0.0,Undefined
1744,0.0,Undefined
1745,0.0,Undefined
1746,0.0,Undefined
1747,0.0,Undefined
1748,0.0,Undefined
1749,0.0,Undefined
1750,0.0,Undefined
1751,0.0,Undefined
1752,0.0,Undefined
1753,0.0,Undefined
1754,0.0,Undefined
1755,0.0,Undefined
1756,0.0,Undefined
1757,0.0,Undefined
1758,0.0,Undefined
1759,0.0,Undefined
1760,0.0,Undefined
1761,0.0,Undefined
1762,0.0,Undefined
1763,0.0,Undefined
1764,0.0,Undefined
1765,0.0,Undefined
1766,0.0,Undefined
1767,0.0,Undefined
1768,0.0,Undefined
1769,0.0,Undefined
1770,0.0,Undefined
1771,0.0,Undefined
1772,0.0,Undefined
1773,0.0,Undefined
1774,0.0,Undefined
1775,0.0,Undefined
1776,0.0,Undefined
1777,0.0,Undefined
1778,0.0,Undefined
1779,0.0,Undefined
1780,0.0,Undefined
1781,0.0,Undefined
1782,0.0,Undefined
1783,0.0,Undefined
1784,0.0,Undefined
1785,0.0,Undefined
1786,0.0,Undefined
1787,0.0,Undefined
1788,0.0,Undefined
1789,0.0,Undefined
1790,0.0,Undefined
1791,0.0,Undefined
1792,0.0,Undefined
1793,0.0,Undefined
1794,0.0,Undefined
1795,0.0,Undefined
1796,0.0,Undefined
1797,0.0,Undefined
1798,0.0,Undefined
1799,0.0,Undefined
1800,0.0,Undefined
1801,0.0,Undefined
1802,0.0,Undefined
1803,0.0,Undefined
1804,0.0,Undefined
1805,0.0,Undefined
1806,0.0,Undefined
1807,0.0,Undefined
1808,0.0,Undefined
1809,0.0,Undefined
1810,0.0,Undefined
1811,0.0,Undefined
1812,0.0,Undefined
1813,0.0,Undefined
1814,0.0,Undefined
1815,0.0,Undefined
1816,0.0,Undefined
1817,0.0,Undefined
1818,0.0,Undefined
1819,0.0,Undefined
1820,0.0,Undefined
1821,0.0,Undefined
1822,0.0,Undefined
1823,0.0,Undefined
1824,0.0,Undefined
1825,0.0,Undefined
1826,0.0,Undefined
1827,0.0,Undefined
1828,0.0,Undefined
1829,0.0,Undefined
1830,0.0,Undefined
1831,0.0,Undefined
1832,0.0,Undefined
1833,0.0,Undefined
1834,0.0,Undefined
1835,0.0,Undefined
1836,0.0,Undefined
1837,0.0,Undefined
1838,0.0,Undefined
1839,0.0,Undefined
1840,0.0,Undefined
1841,0.0,Undefined
1842,0.0,Undefined
1843,0.0,Undefined
1844,0.0,Undefined
1845,0.0,Undefined
1846,0.0,Undefined
1847,0.0,Undefined
1848,0.0,Undefined
1849,0.0,Undefined
1850,0.0,Undefined
1851,0.0,Undefined
1852,0.0,Undefined
1853,0.0,Undefined
1854,0.0,Undefined
1855,0.0,Undefined
1856,0.0,Undefined
1857,0.0,Undefined
1858,0.0,Undefined
1859,0.0,Undefined
1860,0.0,Undefined
1861,0.0,Undefined
1862,0.0,Undefined
1863,0.0,Undefined
1864,0.0,Undefined
1865,0.0,Undefined
1866,0.0,Undefined
1867,0.0,Undefined
1868,0.0,Undefined
1869,0.0,Undefined
1870,0.0,Undefined
1871,0.0,Undefined
1872,0.0,Undefined
1873,0.0,Undefined
1874,0.0,Undefined
1875,0.0,Undefined
1876,0.0,Undefined
1877,0.0,Undefined
1878,0.0,Undefined
1879,0.0,Undefined
1880,0.0,Undefined
1881,0.0,Undefined
1882,0.0,Undefined
1883,0.0,Undefined
1884,0.0,Undefined
1885,0.0,Undefined
1886,0.0,Undefined
1887,0.0,Undefined
1888,0.0,Undefined
1889,0.0,Undefined
1890,0.0,Undefined
1891,0.0,Undefined
1892,0.0,Undefined
1893,0.0,Undefined
1894,0.0,Undefined
1895,0.0,Undefined
1896,0.0,Undefined
1897,0.0,Undefined
1898,0.0,Undefined
1899,0.0,Undefined
1900,0.0,Undefined
1901,0.0,Undefined
1902,0.0,Undefined
1903,0.0,Undefined
1904,0.0,Undefined
1905,0.0,Undefined
1906,0.0,Undefined
1907,0.0,Undefined
1908,0.0,Undefined
1909,0.0,Undefined
1910,0.0,Undefined
1911,0.0,Undefined
1912,0.0,Undefined
1913,0.0,Undefined
1914,0.0,Undefined
1915,0.0,Undefined
1916,0.0,Undefined
1917,0.0,Undefined
1918,0.0,Undefined
1919,0.0,Undefined
1920,0.0,Undefined
1921,0.0,Undefined
1922,0.0,Undefined
1923,0.0,Undefined
1924,0.0,Undefined
1925,0.0,Undefined
1926,0.0,Undefined
1927,0.0,Undefined
1928,0.0,Undefined
1929,0.0,Undefined
1930,0.0,Undefined
1931,0.0,Undefined
1932,0.0,Undefined
1933,0.0,Undefined
1934,0.0,Undefined
1935,0.0,Undefined
1936,0.0,Undefined
1937,0.0,Undefined
1938,0.0,Undefined
1939,0.0,Undefined
1940,0.0,Undefined
1941,0.0,Undefined
1942,0.0,Undefined
1943,0.0,Undefined
1944,0.0,Undefined
1945,0.0,Undefined
1946,0.0,Undefined
1947,0.0,Undefined
1948,0.0,Undefined
1949,0.0,Undefined
1950,0.0,Undefined
1951,0.0,Undefined
1952,0.0,Undefined
1953,0.0,Undefined
1954,0.0,Undefined
1955,0.0,Undefined
1956,0.0,Undefined
1957,0.0,Undefined
1958,0.0,Undefined
1959,0.0,Undefined
1960,0.0,Undefined
1961,0.0,Undefined
1962,0.0,Undefined
1963,0.0,Undefined
1964,0.0,Undefined
1965,0.0,Undefined
1966,0.0,Undefined
1967,0.0,Undefined
1968,0.0,Undefined
1969,0.0,Undefined
1970,0.0,Undefined
1971,0.0,Undefined
1972,0.0,Undefined
1973,0.0,Undefined
1974,0.0,Undefined
1975,0.0,Undefined
1976,0.0,Undefined
1977,0.0,Undefined
1978,0.0,Undefined
1979,0.0,Undefined
1980,0.0,Undefined
1981,0.0,Undefined
1982,0.0,Undefined
1983,0.0,Undefined
1984,0.0,Undefined
1985,0.0,Undefined
1986,0.0,Undefined
1987,0.0,Undefined
1988,0.0,Undefined
1989,0.0,Undefined
1990,0.0,Undefined
1991,0.0,Undefined
1992,0.0,Undefined
1993,0.0,Undefined
1994,0.0,Undefined
1995,0.0,Undefined
1996,0.0,Undefined
1997,0.0,Undefined
1998,0.0,Undefined
1999,0.0,Undefined
2000,0.0,Undefined
2001,0.0,Undefined
2002,0.0,Undefined
2003,0.0,Undefined
2004,0.0,Undefined
2005,0.0,Undefined
2006,0.0,Undefined
2007,0.0,Undefined
2008,0.0,Undefined
2009,0.0,Undefined
2010,0.0,Undefined
2011,0.0,Undefined
2012,0.0,Undefined
2013,0.0,Undefined
2014,0.0,Undefined
2015,0.0,Undefined
2016,0.0,Undefined
2017,0.0,Undefined
2018,0.0,Undefined
2019,0.0,Undefined
2020,0.0,Undefined
2021,0.0,Undefined
2022,0.0,Undefined
2023,0.0,Undefined
2024,0.0,Undefined
2025,0.0,Undefined
2026,0.0,Undefined
2027,0.0,Undefined
2028,0.0,Undefined
2029,0.0,Undefined
2030,0.0,Undefined
2031,0.0,Undefined
2032,0.0,Undefined
2033,0.0,Undefined
2034,0.0,Undefined
2035,0.0,Undefined
2036,0.0,Undefined
2037,0.0,Undefined
2038,0.0,Undefined
2039,0.0,Undefined
2040,0.0,Undefined
2041,0.0,Undefined
2042,0.0,Undefined
2043,0.0,Undefined
2044,0.0,Undefined
2045,0.0,Undefined
2046,0.0,Undefined
2047,0.0,Undefined
2048,0.0,Undefined
2049,0.0,Undefined
2050,0.0,Undefined
2051,0.0,Undefined
2052,0.0,Undefined
2053,0.0,Undefined
2054,0.0,Undefined
2055,0.0,Undefined
2056,0.0,Undefined
2057,0.0,Undefined
2058,0.0,Undefined
2059,0.0,Undefined
2060,0.0,Undefined
2061,0.0,Undefined
2062,0.0,Undefined
2063,0.0,Undefined
2064,0.0,Undefined
2065,0.0,Undefined
2066,0.0,Undefined
2067,0.0,Undefined
2068,0.0,Undefined
2069,0.0,Undefined
2070,0.0,Undefined
2071,0.0,Undefined
2072,0.0,Undefined
2073,0.0,Undefined
2074,0.0,Undefined
2075,0.0,Undefined
2076,0.0,Undefined
2077,0.0,Undefined
2078,0.0,Undefined
2079,0.0,Undefined
2080,0.0,Undefined
2081,0.0,Undefined
2082,0.0,Undefined
2083,0.0,Undefined
2084,0.0,Undefined
2085,0.0,Undefined
2086,0.0,Undefined
2087,0.0,Undefined
2088,0.0,Undefined
2089,0.0,Undefined
2090,0.0,Undefined
2091,0.0,Undefined
2092,0.0,Undefined
2093,0.0,Undefined
2094,0.0,Undefined
2095,0.0,Undefined
2096,0.0,Undefined
2097,0.0,Undefined
2098,0.0,Undefined
2099,0.0,Undefined
2100,0.0,Undefined
2101,0.0,Undefined
2102,0.0,Undefined
2103,0.0,Undefined
2104,0.0,Undefined
2105,0.0,Undefined
2106,0.0,Undefined
2107,0.0,Undefined
2108,0.0,Undefined
2109,0.0,Undefined
2110,0.0,Undefined
2111,0.0,Undefined
2112,0.0,Undefined
2113,0.0,Undefined
2114,0.0,Undefined
2115,0.0,Undefined
2116,0.0,Undefined
2117,0.0,Undefined
2118,0.0,Undefined
2119,0.0,Undefined
2120,0.0,Undefined
2121,0.0,Undefined
2122,0.0,Undefined
2123,0.0,Undefined
2124,0.0,Undefined
2125,0.0,Undefined
2126,0.0,Undefined
2127,0.0,Undefined
2128,0.0,Undefined
2129,0.0,Undefined
2130,0.0,Undefined
2131,0.0,Undefined
2132,0.0,Undefined
2133,0.0,Undefined
2134,0.0,Undefined
2135,0.0,Undefined
2136,0.0,Undefined
2137,0.0,Undefined
2138,0.0,Undefined
2139,0.0,Undefined
2140,0.0,Undefined
2141,0.0,Undefined
2142,0.0,Undefined
2143,0.0,Undefined
2144,0.0,Undefined
2145,0.0,Undefined
2146,0.0,Undefined
2147,0.0,Undefined
2148,0.0,Undefined
2149,0.0,Undefined
2150,0.0,Undefined
2151,0.0,Undefined
2152,0.0,Undefined
2153,0.0,Undefined
2154,0.0,Undefined
2155,0.0,Undefined
2156,0.0,Undefined
2157,0.0,Undefined
2158,0.0,Undefined
2159,0.0,Undefined
2160,0.0,Undefined
2161,0.0,Undefined
2162,0.0,Undefined
2163,0.0,Undefined
2164,0.0,Undefined
2165,0.0,Undefined
2166,0.0,Undefined
2167,0.0,Undefined
2168,0.0,Undefined
2169,0.0,Undefined
2170,0.0,Undefined
2171,0.0,Undefined
2172,0.0,Undefined
2173,0.0,Undefined
2174,0.0,Undefined
2175,0.0,Undefined
2176,0.0,Undefined
2177,0.0,Undefined
2178,0.0,Undefined
2179,0.0,Undefined
2180,0.0,Undefined
2181,0.0,Undefined
2182,0.0,Undefined
2183,0.0,Undefined
2184,0.0,Undefined
2185,0.0,Undefined
2186,0.0,Undefined
2187,0.0,Undefined
2188,0.0,Undefined
2189,0.0,Undefined
2190,0.0,Undefined
2191,0.0,Undefined
2192,0.0,Undefined
2193,0.0,Undefined
2194,0.0,Undefined
2195,0.0,Undefined
2196,0.0,Undefined
2197,0.0,Undefined
2198,0.0,Undefined
2199,0.0,Undefined
2200,0.0,Undefined
2201,0.0,Undefined
2202,0.0,Undefined
2203,0.0,Undefined
2204,0.0,Undefined
2205,0.0,Undefined
2206,0.0,Undefined
2207,0.0,Undefined
2208,0.0,Undefined
2209,0.0,Undefined
2210,0.0,Undefined
2211,0.0,Undefined
2212,0.0,Undefined
2213,0.0,Undefined
2214,0.0,Undefined
2215,0.0,Undefined
2216,0.0,Undefined
2217,0.0,Undefined
2218,0.0,Undefined
2219,0.0,Undefined
2220,0.0,Undefined
2221,0.0,Undefined
2222,0.0,Undefined
2223,0.0,Undefined
2224,0.0,Undefined
2225,0.0,Undefined
2226,0.0,Undefined
2227,0.0,Undefined
2228,0.0,Undefined
2229,0.0,Undefined
2230,0.0,Undefined
2231,0.0,Undefined
2232,0.0,Undefined
2233,0.0,Undefined
2234,0.0,Undefined
2235,0.0,Undefined
2236,0.0,Undefined
2237,0.0,Undefined
2238,0.0,Undefined
2239,0.0,Undefined
2240,0.0,Undefined
2241,0.0,Undefined
2242,0.0,Undefined
2243,0.0,Undefined
2244,0.0,Undefined
2245,0.0,Undefined
2246,0.0,Undefined
2247,0.0,Undefined
2248,0.0,Undefined
2249,0.0,Undefined
2250,0.0,Undefined
2251,0.0,Undefined
2252,0.0,Undefined
2253,0.0,Undefined
2254,0.0,Undefined
2255,0.0,Undefined
2256,0.0,Undefined
2257,0.0,Undefined
2258,0.0,Undefined
2259,0.0,Undefined
2260,0.0,Undefined
2261,0.0,Undefined
2262,0.0,Undefined
2263,0.0,Undefined
2264,0.0,Undefined
2265,0.0,Undefined
2266,0.0,Undefined
2267,0.0,Undefined
2268,0.0,Undefined
2269,0.0,Undefined
2270,0.0,Undefined
2271,0.0,Undefined
2272,0.0,Undefined
2273,0.0,Undefined
2274,0.0,Undefined
2275,0.0,Undefined
2276,0.0,Undefined
2277,0.0,Undefined
2278,0.0,Undefined
2279,0.0,Undefined
2280,0.0,Undefined
2281,0.0,Undefined
2282,0.0,Undefined
2283,0.0,Undefined
2284,0.0,Undefined
2285,0.0,Undefined
2286,0.0,Undefined
2287,0.0,Undefined
2288,0.0,Undefined
2289,0.0,Undefined
2290,0.0,Undefined
2291,0.0,Undefined
2292,0.0,Undefined
2293,0.0,Undefined
2294,0.0,Undefined
2295,0.0,Undefined
2296,0.0,Undefined
2297,0.0,Undefined
2298,0.0,Undefined
2299,0.0,Undefined
2300,0.0,Undefined
2301,0.0,Undefined
2302,0.0,Undefined
2303,0.0,Undefined
2304,0.0,Undefined
2305,0.0,Undefined
2306,0.0,Undefined
2307,0.0,Undefined
2308,0.0,Undefined
2309,0.0,Undefined
2310,0.0,Undefined
2311,0.0,Undefined
2312,0.0,Undefined
2313,0.0,Undefined
2314,0.0,Undefined
2315,0.0,Undefined
2316,0.0,Undefined
2317,0.0,Undefined
2318,0.0,Undefined
2319,0.0,Undefined
2320,0.0,Undefined
2321,0.0,Undefined
2322,0.0,Undefined
2323,0.0,Undefined
2324,0.0,Undefined
2325,0.0,Undefined
2326,0.0,Undefined
2327,0.0,Undefined
2328,0.0,Undefined
2329,0.0,Undefined
2330,0.0,Undefined
2331,0.0,Undefined
2332,0.0,Undefined
2333,0.0,Undefined
2334,0.0,Undefined
2335,0.0,Undefined
2336,0.0,Undefined
2337,0.0,Undefined
2338,0.0,Undefined
2339,0.0,Undefined
2340,0.0,Undefined
2341,0.0,Undefined
2342,0.0,Undefined
2343,0.0,Undefined
2344,0.0,Undefined
2345,0.0,Undefined
2346,0.0,Undefined
2347,0.0,Undefined
2348,0.0,Undefined
2349,0.0,Undefined
2350,0.0,Undefined
2351,0.0,Undefined
2352,0.0,Undefined
2353,0.0,Undefined
2354,0.0,Undefined
2355,0.0,Undefined
2356,0.0,Undefined
2357,0.0,Undefined
2358,0.0,Undefined
2359,0.0,Undefined
2360,0.0,Undefined
2361,0.0,Undefined
2362,0.0,Undefined
2363,0.0,Undefined
2364,0.0,Undefined
2365,0.0,Undefined
2366,0.0,Undefined
2367,0.0,Undefined
2368,0.0,Undefined
2369,0.0,Undefined
2370,0.0,Undefined
2371,0.0,Undefined
2372,0.0,Undefined
2373,0.0,Undefined
2374,0.0,Undefined
2375,0.0,Undefined
2376,0.0,Undefined
2377,0.0,Undefined
2378,0.0,Undefined
2379,0.0,Undefined
2380,0.0,Undefined
2381,0.0,Undefined
2382,0.0,Undefined
2383,0.0,Undefined
2384,0.0,Undefined
2385,0.0,Undefined
2386,0.0,Undefined
2387,0.0,Undefined
2388,0.0,Undefined
2389,0.0,Undefined
2390,0.0,Undefined
2391,0.0,Undefined
2392,0.0,Undefined
2393,0.0,Undefined
2394,0.0,Undefined
2395,0.0,Undefined
2396,0.0,Undefined
2397,0.0,Undefined
2398,0.0,Undefined
2399,0.0,Undefined
2400,0.0,Undefined
2401,0.0,Undefined
2402,0.0,Undefined
2403,0.0,Undefined
2404,0.0,Undefined
2405,0.0,Undefined
2406,0.0,Undefined
2407,0.0,Undefined
2408,0.0,Undefined
2409,0.0,Undefined
